Order No,Time from Pickup to Arrival
Order_No_9827,4586497.825094219
Order_No_1945,3597092.3726707916
Order_No_8280,4735052.570435864
Order_No_22920,6337409.346596689
Order_No_12485,5094017.391915643
Order_No_16059,6887843.63119113
Order_No_11664,3821852.3634401956
Order_No_1794,3540242.831695725
Order_No_7099,2882094.86007566
Order_No_9324,6123244.481436022
Order_No_21112,5660637.207286009
Order_No_23293,5982096.22806516
Order_No_27203,5434044.470675826
Order_No_24178,4147434.8966489276
Order_No_591,3512507.2175541506
Order_No_9437,4555771.811638448
Order_No_18634,4250464.24179637
Order_No_24563,5718663.403174848
Order_No_19708,3158929.9121965696
Order_No_7490,3966149.388302097
Order_No_10322,3444497.0121698068
Order_No_21465,5320110.377159036
Order_No_17859,4831395.18265067
Order_No_8954,6072207.3671021415
Order_No_14951,5996135.072340789
Order_No_17057,6048229.36429226
Order_No_27933,3783494.719831465
Order_No_27122,4936592.884926073
Order_No_7425,4461147.734253185
Order_No_9444,4123360.7119849604
Order_No_15606,5953463.060367064
Order_No_20379,4735926.311691969
Order_No_484,4997329.744270547
Order_No_20145,3881264.0072871572
Order_No_2478,5249733.185031838
Order_No_17073,4359947.836553013
Order_No_1291,6122627.154859087
Order_No_24396,4537000.277106845
Order_No_839,4662620.791917831
Order_No_1469,4031383.104617396
Order_No_1108,5087668.854392138
Order_No_25326,7045190.629398591
Order_No_10588,5607770.213379486
Order_No_18754,5489647.630760813
Order_No_10868,5964429.99058409
Order_No_25761,5105658.875911352
Order_No_15350,5880311.060781049
Order_No_5702,4016772.3864214076
Order_No_2844,4941132.712246676
Order_No_18348,6154141.170321753
Order_No_23445,6233208.639573471
Order_No_10595,5174119.66892197
Order_No_17462,5583007.717748531
Order_No_20071,4644604.026129365
Order_No_21442,5606055.76325398
Order_No_18851,4399050.780881024
Order_No_13934,6452767.384785565
Order_No_15392,5132319.7226855
Order_No_15723,5074197.860878678
Order_No_4532,4565693.37326201
Order_No_14246,3047192.3526702845
Order_No_17518,5960588.063142065
Order_No_4382,4105692.688806882
Order_No_8824,3994897.359106213
Order_No_19377,3689936.4540847787
Order_No_8933,5498158.246159443
Order_No_24748,4231357.576290624
Order_No_18151,7121571.140627986
Order_No_17858,4792865.834093736
Order_No_16873,3942378.154513243
Order_No_26357,4053062.0444329977
Order_No_21124,3797003.862411417
Order_No_14859,3148269.345740229
Order_No_5333,3788155.5995701016
Order_No_16956,5319660.277414345
Order_No_23826,4198002.726071006
Order_No_2826,6362132.585201857
Order_No_4720,4159014.4623088855
Order_No_26939,5644395.230810272
Order_No_16566,5738845.328676029
Order_No_21655,4250818.39461377
Order_No_15872,6175708.328422362
Order_No_1602,3756786.0571442195
Order_No_917,3592095.2867952115
Order_No_1252,5366343.164990382
Order_No_20164,5689098.624822031
Order_No_27263,4582379.657688771
Order_No_14687,3942734.9897049326
Order_No_14857,6410790.829147046
Order_No_11919,5472096.266941327
Order_No_13175,4126351.155937451
Order_No_20929,6119604.501716936
Order_No_23307,3960785.104558713
Order_No_7701,3925587.1406538817
Order_No_24720,5529638.113008108
Order_No_8223,4084995.8109578537
Order_No_14229,5255154.469175843
Order_No_15407,5075586.697654705
Order_No_2630,4056000.6102221394
Order_No_7290,5177084.451296101
Order_No_25312,4554264.059060021
Order_No_9606,5962939.124149121
Order_No_13320,6584969.915597305
Order_No_28084,6359579.288632551
Order_No_20340,3227360.1655614013
Order_No_12359,5752420.215438976
Order_No_22773,5918367.380052938
Order_No_20313,6085305.820387527
Order_No_25620,3590004.517092181
Order_No_18657,4700376.695865998
Order_No_18059,5900390.845560057
Order_No_8808,4940628.496644704
Order_No_15691,5422678.890942727
Order_No_11285,6059656.123100361
Order_No_10155,4584906.614562871
Order_No_11738,5063579.6466045
Order_No_11666,3745660.3820557552
Order_No_17129,3587388.242031858
Order_No_19657,4780924.186233651
Order_No_22412,7130691.469473652
Order_No_1493,5066705.037161116
Order_No_17352,5472096.662493249
Order_No_10798,3857038.710492189
Order_No_24457,5702296.999860735
Order_No_328,4674951.179518828
Order_No_6457,4425186.705758242
Order_No_14735,6040603.225583254
Order_No_24829,4416497.675847337
Order_No_8601,5599110.232942061
Order_No_10477,3563045.8756163944
Order_No_21153,3706890.1479292857
Order_No_14433,6192061.78524165
Order_No_17804,3325461.657866303
Order_No_8780,3726824.747084575
Order_No_20167,6003207.503572657
Order_No_8541,6010555.758280827
Order_No_26424,4688941.440681068
Order_No_6143,4650549.006749494
Order_No_15039,5682611.417638105
Order_No_16693,6372433.300851335
Order_No_1734,6458565.167085927
Order_No_18190,5692006.427465457
Order_No_14074,5635372.500441562
Order_No_27533,5639225.331196368
Order_No_21424,4521829.729440627
Order_No_17391,4557162.796151477
Order_No_27171,4977916.490715548
Order_No_6775,6379983.527075762
Order_No_24103,4189665.470185069
Order_No_20453,4600807.325530061
Order_No_14571,5187909.490033981
Order_No_11761,4015828.4142657877
Order_No_14418,5646986.167288566
Order_No_16659,5315181.644832566
Order_No_473,6533616.364456828
Order_No_1742,3892565.924995798
Order_No_5217,6492045.499492679
Order_No_1622,5110364.359388443
Order_No_4588,4108461.131189988
Order_No_5896,3934711.5718380064
Order_No_9319,5018481.933536142
Order_No_4844,6662563.969159003
Order_No_1675,4838606.688269713
Order_No_20042,4116468.2417239244
Order_No_7936,4278840.281477026
Order_No_23555,5363234.254101219
Order_No_13216,5401503.148656031
Order_No_6048,5115942.231689379
Order_No_16397,4893784.10786732
Order_No_3872,4706701.859203152
Order_No_7124,4033930.08195345
Order_No_4171,5682590.667842275
Order_No_17672,4437310.535073161
Order_No_2253,4812869.183799933
Order_No_3628,4569863.29123011
Order_No_14569,6413798.61192005
Order_No_720,5303691.6107136225
Order_No_1544,5893125.415373124
Order_No_1961,5432024.005978651
Order_No_8392,4345851.352996194
Order_No_3754,5035742.352539937
Order_No_2897,4923700.542329835
Order_No_186,3923674.463090325
Order_No_8274,6329451.7119906945
Order_No_5564,4007530.8870645156
Order_No_17175,6477291.221801329
Order_No_22979,3590466.892193237
Order_No_9064,4436675.973035889
Order_No_5750,5326210.630358478
Order_No_9041,5636490.785556173
Order_No_14881,3736109.650925597
Order_No_24402,3280360.807517905
Order_No_3802,6315989.661382382
Order_No_3750,5041648.32976235
Order_No_6857,5258497.374691698
Order_No_4490,3694511.9268789873
Order_No_3268,4444555.234010082
Order_No_22459,3919856.7362457425
Order_No_16102,5175301.21863513
Order_No_18701,5897145.309444733
Order_No_25693,6075070.97726907
Order_No_4949,4410295.761160415
Order_No_25315,4167221.702401502
Order_No_19084,3387805.161477738
Order_No_2166,6162314.109956437
Order_No_13328,6137988.068791263
Order_No_5108,4301504.093820601
Order_No_17333,4620909.021741054
Order_No_5392,4485771.54342477
Order_No_10337,5862991.450569026
Order_No_27433,3760267.8380700834
Order_No_1050,5424356.619363657
Order_No_22721,4596228.156645336
Order_No_24918,5273546.759021226
Order_No_9151,3787409.124900013
Order_No_24248,3443237.2681218595
Order_No_21369,3694721.679402981
Order_No_2864,4990956.493243046
Order_No_26898,4566644.561172984
Order_No_5380,3648031.2036444796
Order_No_19598,4813964.584294702
Order_No_17470,5627574.507579277
Order_No_12055,5923881.484910565
Order_No_11098,4449332.5230257865
Order_No_11340,4218864.060472607
Order_No_317,5169265.729598085
Order_No_9351,5497603.920836242
Order_No_9075,6063761.936335514
Order_No_6879,5635414.451955871
Order_No_24029,5548955.7617679015
Order_No_5,4022508.140969264
Order_No_5912,6360690.4875880405
Order_No_28090,4919497.119634016
Order_No_2967,5514879.073357252
Order_No_20249,5446570.794756513
Order_No_24432,4922442.63952078
Order_No_19238,3805348.7139368295
Order_No_6307,3111518.3657589597
Order_No_15284,4614741.870604347
Order_No_21425,4361230.740073306
Order_No_13519,6198605.3748338055
Order_No_24222,5527091.920169164
Order_No_9975,4536375.945857789
Order_No_27364,6280139.498511788
Order_No_1824,3705305.8775337655
Order_No_9835,3870510.637381741
Order_No_3333,4518696.868164624
Order_No_5132,5553034.086181931
Order_No_15343,3792752.193008876
Order_No_6446,5470667.571623114
Order_No_5704,4414349.293044293
Order_No_6971,4162826.3103962843
Order_No_16933,5082044.232224124
Order_No_27180,5919246.326810523
Order_No_18376,4419852.01739013
Order_No_20097,3765431.2164467066
Order_No_21595,6142672.686046016
Order_No_27794,4318765.062202715
Order_No_17696,3902452.599856314
Order_No_16085,6279231.515987758
Order_No_4523,3591921.3003922887
Order_No_4148,4222088.895428721
Order_No_17107,5177032.416610832
Order_No_9181,6236232.79086042
Order_No_26501,5181897.099118354
Order_No_24437,4599224.8340588
Order_No_9832,4732193.416990697
Order_No_12284,5850778.268118413
Order_No_3424,4955405.196881715
Order_No_23387,4023237.375668898
Order_No_7891,6459126.154008563
Order_No_9261,5245478.437796947
Order_No_10768,5668442.626160577
Order_No_21795,3916762.257742569
Order_No_24556,4756911.129777948
Order_No_10377,5737525.7648630645
Order_No_19583,3963298.149832082
Order_No_15864,4078487.8457790436
Order_No_12770,3752595.8092041817
Order_No_10617,3803989.993295231
Order_No_23518,3577927.1549668666
Order_No_8371,4975861.1373373885
Order_No_16100,4028068.324250527
Order_No_14643,6161068.77762812
Order_No_6601,5208454.816000565
Order_No_19735,7009473.140627839
Order_No_13764,5440843.855763488
Order_No_6620,4117556.332911298
Order_No_12616,4168174.1928183087
Order_No_10709,4515091.689455763
Order_No_10907,4431906.824865002
Order_No_27484,5628001.80549214
Order_No_18244,5193692.6751137
Order_No_12806,5419155.682066767
Order_No_14225,5988071.044785009
Order_No_1370,4763454.942959713
Order_No_25399,4865662.116659543
Order_No_14033,5843044.607067356
Order_No_26700,5177037.29129072
Order_No_21497,3686389.1552545982
Order_No_15456,3705089.5244567627
Order_No_15049,6219485.658867549
Order_No_9113,4092162.534182315
Order_No_9687,3542747.6826317934
Order_No_9730,5769710.2950261375
Order_No_20357,5730356.894232351
Order_No_25862,4875469.682869656
Order_No_9345,5704841.848961562
Order_No_25792,4372309.312234711
Order_No_8399,3968184.553138569
Order_No_26207,6281668.301621367
Order_No_20586,4192909.5387790888
Order_No_9245,6663555.7207276365
Order_No_12084,5054210.656773498
Order_No_16782,5551840.278987263
Order_No_6339,4861069.832849598
Order_No_16800,4649874.491876514
Order_No_15447,3828820.511706183
Order_No_23289,5464672.948498455
Order_No_10536,5326184.830218215
Order_No_5734,5102528.12059319
Order_No_21140,5979149.303571385
Order_No_24827,5283526.212261871
Order_No_23717,5754537.578702809
Order_No_19240,5933870.883237792
Order_No_6911,5434207.292907474
Order_No_2027,4436914.6164126415
Order_No_18417,5504085.179035899
Order_No_1158,6076614.33804627
Order_No_24661,3444193.4930998557
Order_No_23192,4003881.739233694
Order_No_5959,5333917.585798071
Order_No_16952,6407120.175823761
Order_No_18050,5613451.906051954
Order_No_15651,5256123.310554074
Order_No_5364,5514654.420692898
Order_No_16773,3309980.4766710917
Order_No_26648,5575689.238832854
Order_No_21588,3880485.6562756896
Order_No_9423,4351694.920224538
Order_No_23458,4580525.748555869
Order_No_27999,4279597.2366592
Order_No_12388,3528433.843118544
Order_No_26679,5369623.487131601
Order_No_2017,4296174.3940135045
Order_No_6765,3644310.473544987
Order_No_27689,6470347.79062186
Order_No_12135,7904272.604870532
Order_No_11262,5616455.8038272
Order_No_27451,4981689.890449012
Order_No_4261,3719017.2592838705
Order_No_22413,5845860.973127258
Order_No_22006,4485175.584000882
Order_No_23443,4272593.413983929
Order_No_22489,4146129.8227158035
Order_No_20923,6287583.211805292
Order_No_20978,5974307.846085558
Order_No_16502,5035078.897956436
Order_No_6180,6016786.441627238
Order_No_848,5187026.149532118
Order_No_18938,5799501.635130251
Order_No_154,3472239.6930704047
Order_No_12989,3428928.9835575735
Order_No_12590,4742906.5318670105
Order_No_8200,5986059.757422496
Order_No_24235,4277860.69088517
Order_No_10701,4744221.515760196
Order_No_19203,5150367.831312237
Order_No_11689,4665299.749106112
Order_No_11941,4429686.372871605
Order_No_26597,3849911.6203694525
Order_No_12528,3280061.428829823
Order_No_13377,4863074.54383201
Order_No_22381,5935623.083304646
Order_No_3911,4202701.551957812
Order_No_339,5313497.719062987
Order_No_19435,5622060.594118529
Order_No_14923,4654804.581809811
Order_No_26183,5776488.422454787
Order_No_4915,5385358.961939799
Order_No_13531,5258516.274336035
Order_No_10842,4978994.522797682
Order_No_8114,5413022.347522023
Order_No_11375,4832625.458232284
Order_No_5687,4060742.9871650487
Order_No_15895,6366529.375050267
Order_No_20389,3605902.8450365816
Order_No_17471,5454072.824187532
Order_No_19110,6209805.716754385
Order_No_20208,5786821.015514693
Order_No_10347,4226272.359730532
Order_No_27058,6995280.131517953
Order_No_7656,4467929.3568858
Order_No_15168,3477144.0701984228
Order_No_11446,6135571.514049261
Order_No_9214,3530073.39150198
Order_No_27903,4934329.552207663
Order_No_13707,2971056.0267820978
Order_No_14304,5957462.815335417
Order_No_6532,3727027.5668245493
Order_No_6008,6454427.501773059
Order_No_22147,4897018.124372269
Order_No_21503,4947966.994305195
Order_No_16580,4459743.333391749
Order_No_11845,4418664.605321307
Order_No_11599,5176810.368201913
Order_No_15533,4251381.744654573
Order_No_10048,6051463.0463521425
Order_No_16745,4789956.371554906
Order_No_16290,4798754.625096913
Order_No_9600,3487966.721323267
Order_No_1531,3921777.4120101044
Order_No_883,4524900.927141129
Order_No_5725,4269793.701727732
Order_No_3277,4336192.340653066
Order_No_19620,6352225.676233055
Order_No_12477,4141347.2039178326
Order_No_17431,3383516.800341659
Order_No_11812,6527687.341293082
Order_No_5460,3765131.0447722524
Order_No_9020,4239920.329386878
Order_No_27443,6047191.87267152
Order_No_10593,5799072.893163706
Order_No_430,3646307.1680752155
Order_No_21313,5483027.370786158
Order_No_1026,5732116.945824748
Order_No_24280,4620979.208886195
Order_No_11084,5755810.029741746
Order_No_2076,3550982.7615815257
Order_No_8625,3429100.3894637856
Order_No_6625,6117820.860419226
Order_No_2552,4850787.101634375
Order_No_7380,4766422.412417001
Order_No_7479,5833097.433227745
Order_No_137,4124295.3599495715
Order_No_19261,3634029.7975395317
Order_No_22313,5961433.194663748
Order_No_6876,5322909.093079768
Order_No_8236,5497942.747531735
Order_No_7115,4818721.032113654
Order_No_14797,3833626.087740836
Order_No_26573,5165368.701089544
Order_No_8197,4605557.9275538465
Order_No_24713,5509976.905093297
Order_No_2477,4703891.935614533
Order_No_17895,5287642.854355908
Order_No_15444,5071725.956527113
Order_No_14007,3670684.6484658387
Order_No_7622,5448425.193806276
Order_No_25052,4937077.324289744
Order_No_19230,6701433.755109992
Order_No_20753,3836526.9791750484
Order_No_19290,5441817.343863252
Order_No_1081,4195122.130127438
Order_No_6771,5703156.582748533
Order_No_19224,5542881.557190133
Order_No_17839,5150863.676540846
Order_No_1687,4901733.910826863
Order_No_14996,4448638.808815245
Order_No_3584,6586869.5560141
Order_No_17611,4275481.214882196
Order_No_15148,4405296.150185615
Order_No_13427,5645755.076218117
Order_No_10671,4507623.493999038
Order_No_11519,5031524.014531882
Order_No_9203,4542550.982896429
Order_No_5254,5141263.036591069
Order_No_10065,4668664.059077995
Order_No_4910,5020924.705694422
Order_No_23533,3960702.8177046822
Order_No_18639,5443582.330203161
Order_No_7237,6565643.542683664
Order_No_12624,4145557.026582577
Order_No_1072,5509165.511451228
Order_No_24471,6276444.956305802
Order_No_27828,4395707.595841057
Order_No_21959,4201722.140589238
Order_No_26123,4196300.51324436
Order_No_4491,6006419.621050888
Order_No_2679,6290479.360475101
Order_No_11860,4684301.373685013
Order_No_3901,4655787.613108134
Order_No_8397,4940947.159120824
Order_No_12499,6077082.299271245
Order_No_21788,3956239.715614863
Order_No_18208,6377818.63074487
Order_No_5969,3632704.698214848
Order_No_12913,6347450.204245714
Order_No_2018,4472823.80236011
Order_No_5917,3713711.8481479613
Order_No_27894,5895363.225422094
Order_No_21094,5683864.775709349
Order_No_5914,5239738.737715559
Order_No_16348,6502017.493698387
Order_No_6556,4531768.211303175
Order_No_4040,4581796.006833112
Order_No_10869,6441069.243204208
Order_No_4571,5926740.171799411
Order_No_7811,4154775.731661736
Order_No_6680,4618287.054177566
Order_No_16628,5776285.59580875
Order_No_26599,7089647.985549625
Order_No_7327,4733483.30713551
Order_No_20373,4141436.825541946
Order_No_8401,5355852.206684859
Order_No_24179,5392409.898766223
Order_No_26664,4875855.04113487
Order_No_19802,4927102.34627271
Order_No_8643,4863197.075216271
Order_No_26011,5383310.751357166
Order_No_17545,4141018.5800352483
Order_No_11928,4856408.02867008
